#CHR	START	END	SAMPLE	cn_normal	u_normal	cn_clone1	u_clone1	cn_clone2	u_clone2
chr1	1	66553601	bulk_06clone0_03clone1_01normal	1|1	0.10019	2|1	0.601511	2|1	0.298299
chr1	1	66553601	bulk_09clone0_0clone1_01normal	1|1	0.100253	2|1	0.899747	2|1	0
chr1	1	66553601	bulk_0clone0_07clone1_03normal	1|1	0.299525	2|1	0	2|1	0.700475
chr1	66553601	74824417	bulk_06clone0_03clone1_01normal	1|1	0.10019	1|0	0.601511	0|1	0.298299
chr1	66553601	74824417	bulk_09clone0_0clone1_01normal	1|1	0.100253	1|0	0.899747	0|1	0
chr1	66553601	74824417	bulk_0clone0_07clone1_03normal	1|1	0.299525	1|0	0	0|1	0.700475
chr1	74824417	75657656	bulk_06clone0_03clone1_01normal	1|1	0.10019	1|0	0.601511	2|1	0.298299
chr1	74824417	75657656	bulk_09clone0_0clone1_01normal	1|1	0.100253	1|0	0.899747	2|1	0
chr1	74824417	75657656	bulk_0clone0_07clone1_03normal	1|1	0.299525	1|0	0	2|1	0.700475
chr1	75657656	75743465	bulk_06clone0_03clone1_01normal	1|1	0.10019	2|0	0.601511	2|1	0.298299
chr1	75657656	75743465	bulk_09clone0_0clone1_01normal	1|1	0.100253	2|0	0.899747	2|1	0
chr1	75657656	75743465	bulk_0clone0_07clone1_03normal	1|1	0.299525	2|0	0	2|1	0.700475
chr1	75743465	116884598	bulk_06clone0_03clone1_01normal	1|1	0.10019	2|1	0.601511	2|1	0.298299
chr1	75743465	116884598	bulk_09clone0_0clone1_01normal	1|1	0.100253	2|1	0.899747	2|1	0
chr1	75743465	116884598	bulk_0clone0_07clone1_03normal	1|1	0.299525	2|1	0	2|1	0.700475
chr1	116884598	116953779	bulk_06clone0_03clone1_01normal	1|1	0.10019	2|1	0.601511	1|1	0.298299
chr1	116884598	116953779	bulk_09clone0_0clone1_01normal	1|1	0.100253	2|1	0.899747	1|1	0
chr1	116884598	116953779	bulk_0clone0_07clone1_03normal	1|1	0.299525	2|1	0	1|1	0.700475
chr1	116953779	121500001	bulk_06clone0_03clone1_01normal	1|1	0.10019	1|0	0.601511	0|1	0.298299
chr1	116953779	121500001	bulk_09clone0_0clone1_01normal	1|1	0.100253	1|0	0.899747	0|1	0
chr1	116953779	121500001	bulk_0clone0_07clone1_03normal	1|1	0.299525	1|0	0	0|1	0.700475
chr1	128900000	170978494	bulk_06clone0_03clone1_01normal	1|1	0.10019	2|0	0.601511	2|0	0.298299
chr1	128900000	170978494	bulk_09clone0_0clone1_01normal	1|1	0.100253	2|0	0.899747	2|0	0
chr1	128900000	170978494	bulk_0clone0_07clone1_03normal	1|1	0.299525	2|0	0	2|0	0.700475
chr1	170978494	171029013	bulk_06clone0_03clone1_01normal	1|1	0.10019	2|1	0.601511	1|1	0.298299
chr1	170978494	171029013	bulk_09clone0_0clone1_01normal	1|1	0.100253	2|1	0.899747	1|1	0
chr1	170978494	171029013	bulk_0clone0_07clone1_03normal	1|1	0.299525	2|1	0	1|1	0.700475
chr1	171029013	175320534	bulk_06clone0_03clone1_01normal	1|1	0.10019	2|1	0.601511	1|2	0.298299
chr1	171029013	175320534	bulk_09clone0_0clone1_01normal	1|1	0.100253	2|1	0.899747	1|2	0
chr1	171029013	175320534	bulk_0clone0_07clone1_03normal	1|1	0.299525	2|1	0	1|2	0.700475
chr1	175320534	175347034	bulk_06clone0_03clone1_01normal	1|1	0.10019	1|2	0.601511	2|1	0.298299
chr1	175320534	175347034	bulk_09clone0_0clone1_01normal	1|1	0.100253	1|2	0.899747	2|1	0
chr1	175320534	175347034	bulk_0clone0_07clone1_03normal	1|1	0.299525	1|2	0	2|1	0.700475
chr1	175347034	176819548	bulk_06clone0_03clone1_01normal	1|1	0.10019	2|1	0.601511	1|2	0.298299
chr1	175347034	176819548	bulk_09clone0_0clone1_01normal	1|1	0.100253	2|1	0.899747	1|2	0
chr1	175347034	176819548	bulk_0clone0_07clone1_03normal	1|1	0.299525	2|1	0	1|2	0.700475
chr1	176819548	176879198	bulk_06clone0_03clone1_01normal	1|1	0.10019	1|2	0.601511	2|1	0.298299
chr1	176819548	176879198	bulk_09clone0_0clone1_01normal	1|1	0.100253	1|2	0.899747	2|1	0
chr1	176819548	176879198	bulk_0clone0_07clone1_03normal	1|1	0.299525	1|2	0	2|1	0.700475
chr1	176879198	178031213	bulk_06clone0_03clone1_01normal	1|1	0.10019	2|1	0.601511	1|2	0.298299
chr1	176879198	178031213	bulk_09clone0_0clone1_01normal	1|1	0.100253	2|1	0.899747	1|2	0
chr1	176879198	178031213	bulk_0clone0_07clone1_03normal	1|1	0.299525	2|1	0	1|2	0.700475
chr1	178031213	178070635	bulk_06clone0_03clone1_01normal	1|1	0.10019	1|2	0.601511	2|1	0.298299
chr1	178031213	178070635	bulk_09clone0_0clone1_01normal	1|1	0.100253	1|2	0.899747	2|1	0
chr1	178031213	178070635	bulk_0clone0_07clone1_03normal	1|1	0.299525	1|2	0	2|1	0.700475
chr1	178070635	179197491	bulk_06clone0_03clone1_01normal	1|1	0.10019	2|1	0.601511	1|2	0.298299
chr1	178070635	179197491	bulk_09clone0_0clone1_01normal	1|1	0.100253	2|1	0.899747	1|2	0
chr1	178070635	179197491	bulk_0clone0_07clone1_03normal	1|1	0.299525	2|1	0	1|2	0.700475
chr1	179197491	179250254	bulk_06clone0_03clone1_01normal	1|1	0.10019	1|2	0.601511	2|1	0.298299
chr1	179197491	179250254	bulk_09clone0_0clone1_01normal	1|1	0.100253	1|2	0.899747	2|1	0
chr1	179197491	179250254	bulk_0clone0_07clone1_03normal	1|1	0.299525	1|2	0	2|1	0.700475
chr1	179250254	182000195	bulk_06clone0_03clone1_01normal	1|1	0.10019	2|1	0.601511	1|2	0.298299
