#CHR	START	END	SAMPLE	cn_normal	u_normal	cn_clone1	u_clone1	cn_clone2	u_clone2
chr1	1	1034810	bulk_06clone0_03clone1_01normal	1|1	0.0992131	4|4	0.602137	4|4	0.29865
chr1	1	1034810	bulk_09clone0_0clone1_01normal	1|1	0.0999525	4|4	0.900047	4|4	0
chr1	1	1034810	bulk_0clone0_07clone1_03normal	1|1	0.300364	4|4	0	4|4	0.699636
chr1	1034810	1039452	bulk_06clone0_03clone1_01normal	1|1	0.0992131	5|4	0.602137	5|4	0.29865
chr1	1034810	1039452	bulk_09clone0_0clone1_01normal	1|1	0.0999525	5|4	0.900047	5|4	0
chr1	1034810	1039452	bulk_0clone0_07clone1_03normal	1|1	0.300364	5|4	0	5|4	0.699636
chr1	1039452	13123616	bulk_06clone0_03clone1_01normal	1|1	0.0992131	4|4	0.602137	4|4	0.29865
chr1	1039452	13123616	bulk_09clone0_0clone1_01normal	1|1	0.0999525	4|4	0.900047	4|4	0
chr1	1039452	13123616	bulk_0clone0_07clone1_03normal	1|1	0.300364	4|4	0	4|4	0.699636
chr1	13123616	13127029	bulk_06clone0_03clone1_01normal	1|1	0.0992131	5|4	0.602137	5|4	0.29865
chr1	13123616	13127029	bulk_09clone0_0clone1_01normal	1|1	0.0999525	5|4	0.900047	5|4	0
chr1	13123616	13127029	bulk_0clone0_07clone1_03normal	1|1	0.300364	5|4	0	5|4	0.699636
chr1	13127029	43382046	bulk_06clone0_03clone1_01normal	1|1	0.0992131	4|4	0.602137	4|4	0.29865
chr1	13127029	43382046	bulk_09clone0_0clone1_01normal	1|1	0.0999525	4|4	0.900047	4|4	0
chr1	13127029	43382046	bulk_0clone0_07clone1_03normal	1|1	0.300364	4|4	0	4|4	0.699636
chr1	43382046	43391791	bulk_06clone0_03clone1_01normal	1|1	0.0992131	5|4	0.602137	5|4	0.29865
chr1	43382046	43391791	bulk_09clone0_0clone1_01normal	1|1	0.0999525	5|4	0.900047	5|4	0
chr1	43382046	43391791	bulk_0clone0_07clone1_03normal	1|1	0.300364	5|4	0	5|4	0.699636
chr1	43391791	54738161	bulk_06clone0_03clone1_01normal	1|1	0.0992131	4|4	0.602137	4|4	0.29865
chr1	43391791	54738161	bulk_09clone0_0clone1_01normal	1|1	0.0999525	4|4	0.900047	4|4	0
chr1	43391791	54738161	bulk_0clone0_07clone1_03normal	1|1	0.300364	4|4	0	4|4	0.699636
chr1	54738161	54742955	bulk_06clone0_03clone1_01normal	1|1	0.0992131	5|4	0.602137	5|4	0.29865
chr1	54738161	54742955	bulk_09clone0_0clone1_01normal	1|1	0.0999525	5|4	0.900047	5|4	0
chr1	54738161	54742955	bulk_0clone0_07clone1_03normal	1|1	0.300364	5|4	0	5|4	0.699636
chr1	54742955	66526774	bulk_06clone0_03clone1_01normal	1|1	0.0992131	4|4	0.602137	4|4	0.29865
chr1	54742955	66526774	bulk_09clone0_0clone1_01normal	1|1	0.0999525	4|4	0.900047	4|4	0
chr1	54742955	66526774	bulk_0clone0_07clone1_03normal	1|1	0.300364	4|4	0	4|4	0.699636
chr1	66526774	66568944	bulk_06clone0_03clone1_01normal	1|1	0.0992131	3|2	0.602137	3|2	0.29865
chr1	66526774	66568944	bulk_09clone0_0clone1_01normal	1|1	0.0999525	3|2	0.900047	3|2	0
chr1	66526774	66568944	bulk_0clone0_07clone1_03normal	1|1	0.300364	3|2	0	3|2	0.699636
chr1	66568944	74582512	bulk_06clone0_03clone1_01normal	1|1	0.0992131	2|2	0.602137	1|1	0.29865
chr1	66568944	74582512	bulk_09clone0_0clone1_01normal	1|1	0.0999525	2|2	0.900047	1|1	0
chr1	66568944	74582512	bulk_0clone0_07clone1_03normal	1|1	0.300364	2|2	0	1|1	0.699636
chr1	74582512	74813809	bulk_06clone0_03clone1_01normal	1|1	0.0992131	3|2	0.602137	3|2	0.29865
chr1	74582512	74813809	bulk_09clone0_0clone1_01normal	1|1	0.0999525	3|2	0.900047	3|2	0
chr1	74582512	74813809	bulk_0clone0_07clone1_03normal	1|1	0.300364	3|2	0	3|2	0.699636
chr1	74813809	75673611	bulk_06clone0_03clone1_01normal	1|1	0.0992131	4|4	0.602137	4|4	0.29865
chr1	74813809	75673611	bulk_09clone0_0clone1_01normal	1|1	0.0999525	4|4	0.900047	4|4	0
chr1	74813809	75673611	bulk_0clone0_07clone1_03normal	1|1	0.300364	4|4	0	4|4	0.699636
chr1	75673611	75708452	bulk_06clone0_03clone1_01normal	1|1	0.0992131	3|2	0.602137	3|2	0.29865
chr1	75673611	75708452	bulk_09clone0_0clone1_01normal	1|1	0.0999525	3|2	0.900047	3|2	0
chr1	75673611	75708452	bulk_0clone0_07clone1_03normal	1|1	0.300364	3|2	0	3|2	0.699636
chr1	75708452	105009024	bulk_06clone0_03clone1_01normal	1|1	0.0992131	3|2	0.602137	3|1	0.29865
chr1	75708452	105009024	bulk_09clone0_0clone1_01normal	1|1	0.0999525	3|2	0.900047	3|1	0
chr1	75708452	105009024	bulk_0clone0_07clone1_03normal	1|1	0.300364	3|2	0	3|1	0.699636
chr1	105009024	105023492	bulk_06clone0_03clone1_01normal	1|1	0.0992131	3|2	0.602137	3|2	0.29865
chr1	105009024	105023492	bulk_09clone0_0clone1_01normal	1|1	0.0999525	3|2	0.900047	3|2	0
chr1	105009024	105023492	bulk_0clone0_07clone1_03normal	1|1	0.300364	3|2	0	3|2	0.699636
chr1	105023492	116897512	bulk_06clone0_03clone1_01normal	1|1	0.0992131	3|2	0.602137	3|1	0.29865
chr1	105023492	116897512	bulk_09clone0_0clone1_01normal	1|1	0.0999525	3|2	0.900047	3|1	0
chr1	105023492	116897512	bulk_0clone0_07clone1_03normal	1|1	0.300364	3|2	0	3|1	0.699636
