#CHR	START	END	SAMPLE	cn_normal	u_normal	cn_clone1	u_clone1	cn_clone2	u_clone2
chr1	1	66576462	bulk_06clone0_03clone1_01normal	1|1	0.0947285	2|1	0.602559	2|1	0.302713
chr1	1	66576462	bulk_09clone0_0clone1_01normal	1|1	0.0999422	2|1	0.900058	2|1	0
chr1	1	66576462	bulk_0clone0_07clone1_03normal	1|1	0.29061	2|1	0	2|1	0.70939
chr1	66576462	75722889	bulk_06clone0_03clone1_01normal	1|1	0.0947285	2|0	0.602559	0|2	0.302713
chr1	66576462	75722889	bulk_09clone0_0clone1_01normal	1|1	0.0999422	2|0	0.900058	0|2	0
chr1	66576462	75722889	bulk_0clone0_07clone1_03normal	1|1	0.29061	2|0	0	0|2	0.70939
chr1	75722889	116897512	bulk_06clone0_03clone1_01normal	1|1	0.0947285	3|1	0.602559	2|0	0.302713
chr1	75722889	116897512	bulk_09clone0_0clone1_01normal	1|1	0.0999422	3|1	0.900058	2|0	0
chr1	75722889	116897512	bulk_0clone0_07clone1_03normal	1|1	0.29061	3|1	0	2|0	0.70939
chr1	116897512	116973979	bulk_06clone0_03clone1_01normal	1|1	0.0947285	2|1	0.602559	2|1	0.302713
chr1	116897512	116973979	bulk_09clone0_0clone1_01normal	1|1	0.0999422	2|1	0.900058	2|1	0
chr1	116897512	116973979	bulk_0clone0_07clone1_03normal	1|1	0.29061	2|1	0	2|1	0.70939
chr1	116973979	121500001	bulk_06clone0_03clone1_01normal	1|1	0.0947285	2|0	0.602559	0|2	0.302713
chr1	116973979	121500001	bulk_09clone0_0clone1_01normal	1|1	0.0999422	2|0	0.900058	0|2	0
chr1	116973979	121500001	bulk_0clone0_07clone1_03normal	1|1	0.29061	2|0	0	0|2	0.70939
chr1	128900000	170978494	bulk_06clone0_03clone1_01normal	1|1	0.0947285	2|0	0.602559	0|2	0.302713
chr1	128900000	170978494	bulk_09clone0_0clone1_01normal	1|1	0.0999422	2|0	0.900058	0|2	0
chr1	128900000	170978494	bulk_0clone0_07clone1_03normal	1|1	0.29061	2|0	0	0|2	0.70939
chr1	170978494	171031906	bulk_06clone0_03clone1_01normal	1|1	0.0947285	2|1	0.602559	2|1	0.302713
chr1	170978494	171031906	bulk_09clone0_0clone1_01normal	1|1	0.0999422	2|1	0.900058	2|1	0
chr1	170978494	171031906	bulk_0clone0_07clone1_03normal	1|1	0.29061	2|1	0	2|1	0.70939
chr1	171031906	233419798	bulk_06clone0_03clone1_01normal	1|1	0.0947285	3|2	0.602559	2|0	0.302713
