#CHR	START	END	SAMPLE	cn_normal	u_normal	cn_clone1	u_clone1	cn_clone2	u_clone2
chr1	1	41020259	bulk_06clone0_03clone1_01normal	1|1	0.0998408	3|1	0.600591	3|1	0.299569
chr1	1	41020259	bulk_09clone0_0clone1_01normal	1|1	0.100269	3|1	0.899731	3|1	0
chr1	1	41020259	bulk_0clone0_07clone1_03normal	1|1	0.299968	3|1	0	3|1	0.700032
chr1	41020259	41023302	bulk_06clone0_03clone1_01normal	1|1	0.0998408	3|1	0.600591	2|1	0.299569
chr1	41020259	41023302	bulk_09clone0_0clone1_01normal	1|1	0.100269	3|1	0.899731	2|1	0
chr1	41020259	41023302	bulk_0clone0_07clone1_03normal	1|1	0.299968	3|1	0	2|1	0.700032
chr1	41023302	66543336	bulk_06clone0_03clone1_01normal	1|1	0.0998408	3|1	0.600591	3|1	0.299569
chr1	41023302	66543336	bulk_09clone0_0clone1_01normal	1|1	0.100269	3|1	0.899731	3|1	0
chr1	41023302	66543336	bulk_0clone0_07clone1_03normal	1|1	0.299968	3|1	0	3|1	0.700032
chr1	66543336	66580522	bulk_06clone0_03clone1_01normal	1|1	0.0998408	1|0	0.600591	2|1	0.299569
chr1	66543336	66580522	bulk_09clone0_0clone1_01normal	1|1	0.100269	1|0	0.899731	2|1	0
chr1	66543336	66580522	bulk_0clone0_07clone1_03normal	1|1	0.299968	1|0	0	2|1	0.700032
chr1	66580522	74603851	bulk_06clone0_03clone1_01normal	1|1	0.0998408	1|0	0.600591	2|0	0.299569
chr1	66580522	74603851	bulk_09clone0_0clone1_01normal	1|1	0.100269	1|0	0.899731	2|0	0
chr1	66580522	74603851	bulk_0clone0_07clone1_03normal	1|1	0.299968	1|0	0	2|0	0.700032
chr1	74603851	74824417	bulk_06clone0_03clone1_01normal	1|1	0.0998408	1|0	0.600591	2|1	0.299569
chr1	74603851	74824417	bulk_09clone0_0clone1_01normal	1|1	0.100269	1|0	0.899731	2|1	0
chr1	74603851	74824417	bulk_0clone0_07clone1_03normal	1|1	0.299968	1|0	0	2|1	0.700032
chr1	74824417	75686340	bulk_06clone0_03clone1_01normal	1|1	0.0998408	3|1	0.600591	3|1	0.299569
chr1	74824417	75686340	bulk_09clone0_0clone1_01normal	1|1	0.100269	3|1	0.899731	3|1	0
chr1	74824417	75686340	bulk_0clone0_07clone1_03normal	1|1	0.299968	3|1	0	3|1	0.700032
chr1	75686340	75762548	bulk_06clone0_03clone1_01normal	1|1	0.0998408	1|1	0.600591	2|1	0.299569
chr1	75686340	75762548	bulk_09clone0_0clone1_01normal	1|1	0.100269	1|1	0.899731	2|1	0
chr1	75686340	75762548	bulk_0clone0_07clone1_03normal	1|1	0.299968	1|1	0	2|1	0.700032
chr1	75762548	76889358	bulk_06clone0_03clone1_01normal	1|1	0.0998408	2|1	0.600591	1|2	0.299569
chr1	75762548	76889358	bulk_09clone0_0clone1_01normal	1|1	0.100269	2|1	0.899731	1|2	0
chr1	75762548	76889358	bulk_0clone0_07clone1_03normal	1|1	0.299968	2|1	0	1|2	0.700032
chr1	76889358	76980290	bulk_06clone0_03clone1_01normal	1|1	0.0998408	1|1	0.600591	2|1	0.299569
chr1	76889358	76980290	bulk_09clone0_0clone1_01normal	1|1	0.100269	1|1	0.899731	2|1	0
chr1	76889358	76980290	bulk_0clone0_07clone1_03normal	1|1	0.299968	1|1	0	2|1	0.700032
chr1	76980290	77121827	bulk_06clone0_03clone1_01normal	1|1	0.0998408	2|1	0.600591	1|2	0.299569
chr1	76980290	77121827	bulk_09clone0_0clone1_01normal	1|1	0.100269	2|1	0.899731	1|2	0
chr1	76980290	77121827	bulk_0clone0_07clone1_03normal	1|1	0.299968	2|1	0	1|2	0.700032
chr1	77121827	77175332	bulk_06clone0_03clone1_01normal	1|1	0.0998408	1|1	0.600591	2|1	0.299569
chr1	77121827	77175332	bulk_09clone0_0clone1_01normal	1|1	0.100269	1|1	0.899731	2|1	0
chr1	77121827	77175332	bulk_0clone0_07clone1_03normal	1|1	0.299968	1|1	0	2|1	0.700032
chr1	77175332	85131449	bulk_06clone0_03clone1_01normal	1|1	0.0998408	2|1	0.600591	1|2	0.299569
chr1	77175332	85131449	bulk_09clone0_0clone1_01normal	1|1	0.100269	2|1	0.899731	1|2	0
chr1	77175332	85131449	bulk_0clone0_07clone1_03normal	1|1	0.299968	2|1	0	1|2	0.700032
chr1	85131449	85244768	bulk_06clone0_03clone1_01normal	1|1	0.0998408	1|1	0.600591	2|1	0.299569
chr1	85131449	85244768	bulk_09clone0_0clone1_01normal	1|1	0.100269	1|1	0.899731	2|1	0
chr1	85131449	85244768	bulk_0clone0_07clone1_03normal	1|1	0.299968	1|1	0	2|1	0.700032
chr1	85244768	85267800	bulk_06clone0_03clone1_01normal	1|1	0.0998408	2|1	0.600591	1|2	0.299569
chr1	85244768	85267800	bulk_09clone0_0clone1_01normal	1|1	0.100269	2|1	0.899731	1|2	0
chr1	85244768	85267800	bulk_0clone0_07clone1_03normal	1|1	0.299968	2|1	0	1|2	0.700032
chr1	85267800	85406741	bulk_06clone0_03clone1_01normal	1|1	0.0998408	1|1	0.600591	2|1	0.299569
chr1	85267800	85406741	bulk_09clone0_0clone1_01normal	1|1	0.100269	1|1	0.899731	2|1	0
chr1	85267800	85406741	bulk_0clone0_07clone1_03normal	1|1	0.299968	1|1	0	2|1	0.700032
chr1	85406741	90427840	bulk_06clone0_03clone1_01normal	1|1	0.0998408	2|1	0.600591	1|2	0.299569
chr1	85406741	90427840	bulk_09clone0_0clone1_01normal	1|1	0.100269	2|1	0.899731	1|2	0
chr1	85406741	90427840	bulk_0clone0_07clone1_03normal	1|1	0.299968	2|1	0	1|2	0.700032
chr1	90427840	90509921	bulk_06clone0_03clone1_01normal	1|1	0.0998408	1|1	0.600591	2|1	0.299569
chr1	90427840	90509921	bulk_09clone0_0clone1_01normal	1|1	0.100269	1|1	0.899731	2|1	0
chr1	90427840	90509921	bulk_0clone0_07clone1_03normal	1|1	0.299968	1|1	0	2|1	0.700032
chr1	90509921	91598910	bulk_06clone0_03clone1_01normal	1|1	0.0998408	2|1	0.600591	1|2	0.299569
chr1	90509921	91598910	bulk_09clone0_0clone1_01normal	1|1	0.100269	2|1	0.899731	1|2	0
chr1	90509921	91598910	bulk_0clone0_07clone1_03normal	1|1	0.299968	2|1	0	1|2	0.700032
chr1	91598910	91624336	bulk_06clone0_03clone1_01normal	1|1	0.0998408	1|1	0.600591	2|1	0.299569
chr1	91598910	91624336	bulk_09clone0_0clone1_01normal	1|1	0.100269	1|1	0.899731	2|1	0
chr1	91598910	91624336	bulk_0clone0_07clone1_03normal	1|1	0.299968	1|1	0	2|1	0.700032
chr1	91624336	103639790	bulk_06clone0_03clone1_01normal	1|1	0.0998408	2|1	0.600591	1|2	0.299569
chr1	91624336	103639790	bulk_09clone0_0clone1_01normal	1|1	0.100269	2|1	0.899731	1|2	0
chr1	91624336	103639790	bulk_0clone0_07clone1_03normal	1|1	0.299968	2|1	0	1|2	0.700032
chr1	103639790	103667459	bulk_06clone0_03clone1_01normal	1|1	0.0998408	1|1	0.600591	2|1	0.299569
chr1	103639790	103667459	bulk_09clone0_0clone1_01normal	1|1	0.100269	1|1	0.899731	2|1	0
chr1	103639790	103667459	bulk_0clone0_07clone1_03normal	1|1	0.299968	1|1	0	2|1	0.700032
chr1	103667459	107993582	bulk_06clone0_03clone1_01normal	1|1	0.0998408	2|1	0.600591	1|2	0.299569
chr1	103667459	107993582	bulk_09clone0_0clone1_01normal	1|1	0.100269	2|1	0.899731	1|2	0
chr1	103667459	107993582	bulk_0clone0_07clone1_03normal	1|1	0.299968	2|1	0	1|2	0.700032
chr1	107993582	108028482	bulk_06clone0_03clone1_01normal	1|1	0.0998408	1|1	0.600591	2|1	0.299569
chr1	107993582	108028482	bulk_09clone0_0clone1_01normal	1|1	0.100269	1|1	0.899731	2|1	0
chr1	107993582	108028482	bulk_0clone0_07clone1_03normal	1|1	0.299968	1|1	0	2|1	0.700032
chr1	108028482	110417276	bulk_06clone0_03clone1_01normal	1|1	0.0998408	2|1	0.600591	1|2	0.299569
chr1	108028482	110417276	bulk_09clone0_0clone1_01normal	1|1	0.100269	2|1	0.899731	1|2	0
chr1	108028482	110417276	bulk_0clone0_07clone1_03normal	1|1	0.299968	2|1	0	1|2	0.700032
chr1	110417276	110471484	bulk_06clone0_03clone1_01normal	1|1	0.0998408	1|1	0.600591	2|1	0.299569
chr1	110417276	110471484	bulk_09clone0_0clone1_01normal	1|1	0.100269	1|1	0.899731	2|1	0
chr1	110417276	110471484	bulk_0clone0_07clone1_03normal	1|1	0.299968	1|1	0	2|1	0.700032
chr1	110471484	116897512	bulk_06clone0_03clone1_01normal	1|1	0.0998408	2|1	0.600591	1|2	0.299569
chr1	110471484	116897512	bulk_09clone0_0clone1_01normal	1|1	0.100269	2|1	0.899731	1|2	0
chr1	110471484	116897512	bulk_0clone0_07clone1_03normal	1|1	0.299968	2|1	0	1|2	0.700032
chr1	116897512	116959941	bulk_06clone0_03clone1_01normal	1|1	0.0998408	1|0	0.600591	2|1	0.299569
chr1	116897512	116959941	bulk_09clone0_0clone1_01normal	1|1	0.100269	1|0	0.899731	2|1	0
chr1	116897512	116959941	bulk_0clone0_07clone1_03normal	1|1	0.299968	1|0	0	2|1	0.700032
chr1	116959941	121500001	bulk_06clone0_03clone1_01normal	1|1	0.0998408	1|0	0.600591	0|1	0.299569
chr1	116959941	121500001	bulk_09clone0_0clone1_01normal	1|1	0.100269	1|0	0.899731	0|1	0
chr1	116959941	121500001	bulk_0clone0_07clone1_03normal	1|1	0.299968	1|0	0	0|1	0.700032
chr1	128900000	170974867	bulk_06clone0_03clone1_01normal	1|1	0.0998408	1|1	0.600591	1|1	0.299569
chr1	128900000	170974867	bulk_09clone0_0clone1_01normal	1|1	0.100269	1|1	0.899731	1|1	0
chr1	128900000	170974867	bulk_0clone0_07clone1_03normal	1|1	0.299968	1|1	0	1|1	0.700032
chr1	170974867	171028849	bulk_06clone0_03clone1_01normal	1|1	0.0998408	1|1	0.600591	2|1	0.299569
chr1	170974867	171028849	bulk_09clone0_0clone1_01normal	1|1	0.100269	1|1	0.899731	2|1	0
chr1	170974867	171028849	bulk_0clone0_07clone1_03normal	1|1	0.299968	1|1	0	2|1	0.700032
chr1	171028849	188825614	bulk_06clone0_03clone1_01normal	1|1	0.0998408	3|1	0.600591	3|1	0.299569
chr1	171028849	188825614	bulk_09clone0_0clone1_01normal	1|1	0.100269	3|1	0.899731	3|1	0
chr1	171028849	188825614	bulk_0clone0_07clone1_03normal	1|1	0.299968	3|1	0	3|1	0.700032
chr1	188825614	188828233	bulk_06clone0_03clone1_01normal	1|1	0.0998408	3|1	0.600591	2|1	0.299569
chr1	188825614	188828233	bulk_09clone0_0clone1_01normal	1|1	0.100269	3|1	0.899731	2|1	0
chr1	188825614	188828233	bulk_0clone0_07clone1_03normal	1|1	0.299968	3|1	0	2|1	0.700032
chr1	188828233	231258078	bulk_06clone0_03clone1_01normal	1|1	0.0998408	3|1	0.600591	3|1	0.299569
chr1	188828233	231258078	bulk_09clone0_0clone1_01normal	1|1	0.100269	3|1	0.899731	3|1	0
chr1	188828233	231258078	bulk_0clone0_07clone1_03normal	1|1	0.299968	3|1	0	3|1	0.700032
chr1	231258078	231265248	bulk_06clone0_03clone1_01normal	1|1	0.0998408	3|1	0.600591	2|1	0.299569
chr1	231258078	231265248	bulk_09clone0_0clone1_01normal	1|1	0.100269	3|1	0.899731	2|1	0
chr1	231258078	231265248	bulk_0clone0_07clone1_03normal	1|1	0.299968	3|1	0	2|1	0.700032
chr1	231265248	233425108	bulk_06clone0_03clone1_01normal	1|1	0.0998408	3|1	0.600591	3|1	0.299569
chr1	231265248	233425108	bulk_09clone0_0clone1_01normal	1|1	0.100269	3|1	0.899731	3|1	0
chr1	231265248	233425108	bulk_0clone0_07clone1_03normal	1|1	0.299968	3|1	0	3|1	0.700032
chr1	233425108	233541320	bulk_06clone0_03clone1_01normal	1|1	0.0998408	1|1	0.600591	2|1	0.299569
chr1	233425108	233541320	bulk_09clone0_0clone1_01normal	1|1	0.100269	1|1	0.899731	2|1	0
chr1	233425108	233541320	bulk_0clone0_07clone1_03normal	1|1	0.299968	1|1	0	2|1	0.700032
chr1	233541320	249250622	bulk_06clone0_03clone1_01normal	1|1	0.0998408	1|1	0.600591	1|1	0.299569
chr1	233541320	249250622	bulk_09clone0_0clone1_01normal	1|1	0.100269	1|1	0.899731	1|1	0
chr1	233541320	249250622	bulk_0clone0_07clone1_03normal	1|1	0.299968	1|1	0	1|1	0.700032
chr10	1	2696372	bulk_06clone0_03clone1_01normal	1|1	0.0998408	2|2	0.600591	1|1	0.299569
chr10	1	2696372	bulk_09clone0_0clone1_01normal	1|1	0.100269	2|2	0.899731	1|1	0
chr10	1	2696372	bulk_0clone0_07clone1_03normal	1|1	0.299968	2|2	0	1|1	0.700032
chr10	2696372	2735597	bulk_06clone0_03clone1_01normal	1|1	0.0998408	1|1	0.600591	2|1	0.299569
chr10	2696372	2735597	bulk_09clone0_0clone1_01normal	1|1	0.100269	1|1	0.899731	2|1	0
chr10	2696372	2735597	bulk_0clone0_07clone1_03normal	1|1	0.299968	1|1	0	2|1	0.700032
chr10	2735597	38000001	bulk_06clone0_03clone1_01normal	1|1	0.0998408	1|0	0.600591	1|0	0.299569
chr10	2735597	38000001	bulk_09clone0_0clone1_01normal	1|1	0.100269	1|0	0.899731	1|0	0
chr10	2735597	38000001	bulk_0clone0_07clone1_03normal	1|1	0.299968	1|0	0	1|0	0.700032
chr10	42300000	42381388	bulk_06clone0_03clone1_01normal	1|1	0.0998408	1|0	0.600591	1|0	0.299569
chr10	42300000	42381388	bulk_09clone0_0clone1_01normal	1|1	0.100269	1|0	0.899731	1|0	0
chr10	42300000	42381388	bulk_0clone0_07clone1_03normal	1|1	0.299968	1|0	0	1|0	0.700032
chr10	42381388	42391214	bulk_06clone0_03clone1_01normal	1|1	0.0998408	1|0	0.600591	2|1	0.299569
chr10	42381388	42391214	bulk_09clone0_0clone1_01normal	1|1	0.100269	1|0	0.899731	2|1	0
chr10	42381388	42391214	bulk_0clone0_07clone1_03normal	1|1	0.299968	1|0	0	2|1	0.700032
chr10	42391214	60019225	bulk_06clone0_03clone1_01normal	1|1	0.0998408	1|0	0.600591	1|0	0.299569
